user_id,item_id,sentiment,items_count,playtime_forever,genres,app_name,price,developer,release_year
76561198096157048,208650,1,27,1583.0,Action,Batman™: Arkham Knight,19.99,Rocksteady Studios,2015.0
samurottman,250760,0,15,228.0,Action,Shovel Knight: Treasure Trove,24.99,Yacht Club Games,2014.0
jtrigueros03ohyeah,730,1,49,23160.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
joshokan,203160,1,68,1646.0,Action,Tomb Raider,19.99,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0
76561198096279435,230410,2,101,4772.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198096458693,730,1,11,15111.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198096460086,291550,2,68,74.0,Action,Brawlhalla,0.0,Blue Mammoth Games,2017.0
76561198096510963,47890,0,137,119.0,Simulation,The Sims™ 3,19.99,The Sims Studio,2009.0
76561198096565807,730,1,35,518.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198096634664,227940,1,10,13939.0,Action,Heroes & Generals,0.0,Reto-Moto,2016.0
mewdetta,49520,2,23,2461.0,Action,Borderlands 2,19.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0
76561198096717859,49520,2,66,7160.0,Action,Borderlands 2,19.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0
76561198096719713,304930,1,9,1410.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198096734926,550,2,36,2119.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
rockberry,8870,2,188,644.0,Action,BioShock Infinite,29.99,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
julezislive,240,2,95,239.0,Action,Counter-Strike: Source,19.99,Valve,2004.0
maskthiefsenpai,273110,1,51,3800.0,Action,Counter-Strike Nexon: Zombies,0.0,Nexon,2014.0
76561198096840499,231430,0,12,24260.0,Strategy,Company of Heroes 2,19.99,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0
51041,730,2,47,19800.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198096902206,12120,1,18,2940.0,Action,Grand Theft Auto: San Andreas,14.99,Rockstar Games,2005.0
gw4545,230410,1,27,3105.0,Action,Warframe,0.0,Digital Extremes,2013.0
rgdraco,200710,2,50,1345.0,Action,Torchlight II,19.99,Runic Games,2012.0
undesputed,252490,2,63,10119.0,Action,Rust,19.99,Facepunch Studios,2013.0
76561198097165402,1250,1,62,4506.0,Action,Killing Floor,19.99,Tripwire Interactive,2009.0
76561198097166040,12220,1,49,5.0,Action,Grand Theft Auto: Episodes from Liberty City,19.99,Rockstar North / Toronto,2010.0
Epula_Daug,224600,2,181,5801.0,Action,Defiance,0.0,"Trion Worlds, Inc.",2014.0
kawaiigrillcutielover,730,1,18,6534.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198097194571,105600,2,25,18538.0,Action,Terraria,9.99,Re-Logic,2011.0
76561198097195766,4000,1,47,18152.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198097208062,4000,2,10,4927.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
The_Dragon_Spartan,304930,1,15,2395.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
locheyg,238460,2,41,771.0,Action,BattleBlock Theater®,14.99,The Behemoth,2014.0
radcool3,293500,1,36,65.0,Adventure,Amazing World™,0.0,Ganz,2014.0
rare373,207610,2,260,1284.0,Adventure,The Walking Dead,24.99,Telltale Games,2012.0
ultimategamerbr101,4000,1,51,67067.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
AdoptedChicken,4000,2,3,1581.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
boxofcrits,220200,1,41,33993.0,Indie,Kerbal Space Program,39.99,Squad,2015.0
76561198097442746,4000,2,70,57599.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
Jersssh,730,1,28,41560.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
mattsumus,223710,2,34,274.0,Action,Cry of Fear,0.0,Team Psykskallar,2013.0
Riverishot,252490,1,8,7356.0,Action,Rust,19.99,Facepunch Studios,2013.0
24101738,304050,2,34,6792.0,Action,Trove,0.0,Trion Worlds,2015.0
76561198097717253,252490,2,25,6140.0,Action,Rust,19.99,Facepunch Studios,2013.0
McCatson,3910,1,32,16136.0,Strategy,Sid Meier's Civilization® III Complete,4.99,Firaxis Games,2001.0
REPTILIAN-BROTHERHOOD,730,2,38,12205.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198097736628,730,2,10,156.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
death-comes,730,1,16,29734.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198097768337,20500,2,64,963.0,Action,Red Faction Guerrilla Steam Edition,19.99,"Volition,Reactor Zero,THQ Nordic",2009.0
76561198097770024,223470,0,37,361.0,Action,POSTAL 2,9.99,Running With Scissors,2003.0
verysugoi,250320,1,117,381.0,Adventure,The Wolf Among Us,24.99,Telltale Games,2013.0
76561198097799802,325610,1,137,3181.0,Strategy,Total War: ATTILA,44.99,Creative Assembly,2015.0
johnshere,220,2,90,3230.0,Action,Half-Life 2,9.99,Valve,2004.0
76561198097809601,201790,1,40,418.0,Action,Orcs Must Die! 2,14.99,Robot Entertainment,2012.0
76561198097908877,113400,2,67,347.0,Action,APB Reloaded,0.0,Reloaded Productions,2011.0
fuckingcocksuka,282070,1,55,389.0,Adventure,This War of Mine,19.99,11 bit studios,2014.0
76561198097925653,730,2,37,22422.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
aids101tonight,4000,0,34,10566.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198098082583,48000,1,57,479.0,Adventure,LIMBO,9.99,Playdead,2011.0
76561198098137546,550,1,47,3659.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
76561198098152088,730,1,44,10089.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
jayacheal,391540,1,51,2314.0,Indie,Undertale,9.99,tobyfox,2015.0
DiamondAthority,282070,2,67,1069.0,Adventure,This War of Mine,19.99,11 bit studios,2014.0
swag-iwnl-,24840,2,60,540.0,Action,Medal of Honor: Airborne,9.99,EA Los Angeles,2007.0
deamolitia,227300,2,16,2198.0,Indie,Euro Truck Simulator 2,19.99,SCS Software,2013.0
76561198098273392,730,2,59,27832.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198098314442,4000,2,17,14891.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
TheAmazingPotato,247140,0,324,70.0,Casual,Soundodger+,7.99,Studio Bean,2013.0
76561198098359018,227300,1,49,9232.0,Indie,Euro Truck Simulator 2,19.99,SCS Software,2013.0
RpblikaSrbja,224260,1,43,2481.0,Action,No More Room in Hell,0.0,No More Room in Hell Team,2011.0
JunglisJust-M-tlifewithmegg,10,1,141,110024.0,Action,Counter-Strike,9.99,Valve,2000.0
76561198098447454,252490,1,10,957.0,Action,Rust,19.99,Facepunch Studios,2013.0
LeoNoHomo,10180,1,112,216.0,Action,Call of Duty®: Modern Warfare® 2,19.99,"Infinity Ward,Aspyr (Mac)",2009.0
76561198098456831,730,2,29,35328.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198098469568,99900,2,9,1442.0,Action,Spiral Knights,0.0,Grey Havens,2011.0
76561198098526969,219150,1,102,1482.0,Action,Hotline Miami,9.99,Dennaton Games,2012.0
76561198098542735,304930,2,44,9166.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198098572915,45700,1,42,239.0,Action,Devil May Cry 4,19.99,Capcom,2008.0
76561198098661642,298630,2,34,717.0,Action,The Escapists,17.99,Mouldy Toof Studios,2015.0
76561198098675575,242860,2,73,1453.0,Action,Verdun,24.99,"M2H,Blackmill Games",2015.0
76561198098681152,730,1,33,47831.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198098840056,287700,1,98,7110.0,Action,METAL GEAR SOLID V: THE PHANTOM PAIN,19.99,Konami Digital Entertainment,2015.0
76561198098964713,307780,1,34,5891.0,Action,Mortal Kombat X,19.99,"NetherRealm Studios,High Voltage Software",2015.0
76561198099179039,250500,1,33,65.0,Action,Super Amazing Wagon Adventure,2.99,sparsevector,2013.0
76561198099249567,236110,2,49,82.0,Action,Dungeon Defenders II,0.0,Trendy Entertainment,2017.0
laampz,730,1,27,35412.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198099388170,4000,2,24,6153.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198099532181,230410,2,37,223.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198099805615,230410,0,42,10028.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198099885653,263500,1,38,20.0,Action,Dragons and Titans,0.0,Wyrmbyte,2014.0
cipherpatriots,216150,1,26,1381.0,Casual,MapleStory,0.0,Nexon,2012.0
174gamecuman700kngkakak,730,2,159,59182.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198099905142,207610,0,31,1030.0,Adventure,The Walking Dead,24.99,Telltale Games,2012.0
76561198099994082,304930,1,2,376.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
pilot1036,310370,1,38,20.0,Free to Play,The Way of Life Free Edition,0.0,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita",2016.0
yallajadleal,221100,2,51,2761.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
SachielWasHere,304930,0,48,377.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198100107287,206420,2,15,1905.0,Action,Saints Row IV,14.99,Deep Silver Volition,2013.0
Mastaslim,252490,2,81,2927.0,Action,Rust,19.99,Facepunch Studios,2013.0
76561198100179741,22380,1,29,1348.0,Action,Fallout: New Vegas,9.99,Obsidian Entertainment,2010.0
jaytsunofficial,730,2,17,6592.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
marcusd101,25000,1,68,1270.0,Action,Overgrowth,29.99,Wolfire Games,2017.0
76561198100230977,24240,1,40,139.0,Action,PAYDAY™ The Heist,14.99,OVERKILL Software,2011.0
LOwellx_,271590,1,91,22107.0,Action,Grand Theft Auto V,39.99,Rockstar North,2015.0
76561198100354890,346010,2,70,7747.0,Indie,Besiege,7.99,Spiderling Studios,2015.0
76561198100359331,730,1,38,119.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198100374797,249130,0,24,429.0,Action,LEGO® Marvel™ Super Heroes,19.99,Traveller's Tales,2013.0
bananasquirrel,247730,1,44,1106.0,Action,Nether: Resurrected,4.99,Phosphor Games Studio,2014.0
76561198100396363,317360,1,27,160.0,Action,Double Action: Boogaloo,0.0,Double Action Factory,2014.0
76561198100425425,49520,1,15,5447.0,Action,Borderlands 2,19.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0
rexsniper,204450,1,177,712.0,Action,Call of Juarez® Gunslinger,14.99,Techland,2013.0
76561198100596275,311210,1,153,769.0,Action,Call of Duty®: Black Ops III,59.99,Treyarch,2015.0
76561198100726428,730,1,18,49848.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198100772096,219150,1,100,349.0,Action,Hotline Miami,9.99,Dennaton Games,2012.0
FuZZaH,6060,1,23,731.0,Action,"Star Wars: Battlefront 2 (Classic, 2005)",9.99,Pandemic Studios,2005.0
76561198100827780,4000,2,35,23624.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198100899460,202970,1,14,5.0,Action,Call of Duty®: Black Ops II,59.99,Treyarch,2012.0
76561198100968099,212070,0,27,541.0,Action,Star Conflict,0.0,Star Gem Inc.,2013.0
76561198101001765,4000,1,45,1547.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198101082014,221100,0,63,9.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
IronicPear,237310,2,20,10510.0,Action,Elsword,0.0,KOG,2014.0
s0mbr3r0,263060,2,161,546.0,Action,Blockstorm,4.99,GhostShark,2015.0
76561198101101733,312990,1,59,291.0,Action,The Expendabros,0.0,Free Lives,2014.0
76561198101205256,221640,1,144,1490.0,Action,Super Hexagon,2.99,Terry Cavanagh,2012.0
76561198101250184,224260,1,32,1241.0,Action,No More Room in Hell,0.0,No More Room in Hell Team,2011.0
76561198101264317,304930,2,17,429.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198101303629,730,2,3,10559.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198101343639,235460,2,22,587.0,Action,METAL GEAR RISING: REVENGEANCE,29.99,PlatinumGames,2014.0
ultrasuperlegendaryivankey,230410,0,35,1143.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198101480347,208090,2,34,3016.0,Action,Loadout,0.0,Edge of Reality,2014.0
Hosea1811,203140,2,46,2893.0,Action,Hitman: Absolution™,19.99,"Io-Interactive A/S,Feral Interactive (Mac)",2012.0
76561198101561408,242720,2,13,200.0,Action,GunZ 2: The Second Duel,0.0,"Masangsoft, Inc.",2014.0
76561198101572628,200210,1,12,62854.0,Action,Realm of the Mad God,0.0,Wild Shadow Studios,2012.0
76561198101581044,242760,2,81,440.0,Action,The Forest,14.99,Endnight Games Ltd,2014.0
HFinishedA,550,2,61,13434.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
76561198101760793,4000,1,51,21436.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
SicilianSorcerer,12200,0,135,9157.0,Action,Bully: Scholarship Edition,14.99,Rockstar New England,2008.0
76561198101800731,1250,2,19,1611.0,Action,Killing Floor,19.99,Tripwire Interactive,2009.0
76561198101806017,17410,1,29,677.0,Action,Mirror's Edge™,19.99,DICE,2009.0
76561198101854307,730,1,43,55733.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198101913613,208090,2,6,271.0,Action,Loadout,0.0,Edge of Reality,2014.0
TheDiegoLagos,346900,1,23,3421.0,Casual,AdVenture Capitalist,0.0,Hyper Hippo Games,2015.0
76561198101957454,550,1,3,1269.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
76561198101994484,221100,2,139,6888.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
victorphan2002,730,2,15,25250.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
lukethadrummer,209160,2,195,588.0,Action,Call of Duty®: Ghosts,59.99,Infinity Ward,2014.0
ghost-spider2,304930,1,35,438.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198102241733,550,1,33,3298.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
shequiladaddy,4000,1,44,8055.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
Youeasybra,550,2,9,2051.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
76561198102469448,206210,1,18,81.0,Action,Gotham City Impostors Free to Play,0.0,"Monolith Productions, Inc.",2012.0
76561198102514027,301520,2,62,3245.0,Action,Robocraft,0.0,Freejam,2017.0
Axys79,311210,2,164,4648.0,Action,Call of Duty®: Black Ops III,59.99,Treyarch,2015.0
PulpCraft,12120,1,300,13900.0,Action,Grand Theft Auto: San Andreas,14.99,Rockstar Games,2005.0
76561198103020723,224260,0,9,5994.0,Action,No More Room in Hell,0.0,No More Room in Hell Team,2011.0
76561198103105807,385770,1,84,390.0,Action,Time Clickers,0.0,Proton Studio Inc,2015.0
SuperRowando,8930,0,60,2149.0,Strategy,Sid Meier's Civilization® V,29.99,"Firaxis Games,Aspyr (Mac, Linux)",2010.0
76561198103210517,730,2,24,10594.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
riyad602,304930,1,7,50.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198103228488,4000,2,29,1744.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
R0D0LF0,113400,1,23,1933.0,Action,APB Reloaded,0.0,Reloaded Productions,2011.0
76561198103370110,105600,0,53,846.0,Action,Terraria,9.99,Re-Logic,2011.0
76561198103380461,238460,1,19,2116.0,Action,BattleBlock Theater®,14.99,The Behemoth,2014.0
76561198103482540,319630,1,31,1028.0,Action,Life is Strange - Episode 1,0.0,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015.0
76561198103541432,49520,2,41,5180.0,Action,Borderlands 2,19.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0
legitruski69,417860,0,29,31.0,Adventure,Emily is Away,0.0,Kyle Seeley,2015.0
76561198103570968,381120,2,55,534.0,Adventure,Shoppe Keep,9.99,Strange Fire,2016.0
adamdacheeseburger139146,304930,0,9,3806.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
MrInward,211500,2,58,275.0,Free to Play,RaceRoom Racing Experience,160.91,Sector3 Studios,2013.0
76561198103845573,730,2,16,25640.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198103861118,8870,2,42,192.0,Action,BioShock Infinite,29.99,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
goldenweaponguyz,224260,2,19,1506.0,Action,No More Room in Hell,0.0,No More Room in Hell Team,2011.0
cocaso20,250900,1,34,4665.0,Action,The Binding of Isaac: Rebirth,14.99,"Nicalis, Inc.",2014.0
o2thage,209160,0,25,81.0,Action,Call of Duty®: Ghosts,59.99,Infinity Ward,2014.0
76561198104252420,319630,1,83,1409.0,Action,Life is Strange - Episode 1,0.0,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015.0
76561198104273323,51100,0,34,1568.0,Action,Tactical Intervention,0.0,"FIX Korea, Co.LTD,FIX Games, Co. LTD",2013.0
76561198104379099,730,2,17,1535.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198104385509,4000,1,101,13226.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198104388002,200210,0,14,17.0,Action,Realm of the Mad God,0.0,Wild Shadow Studios,2012.0
bigluan,730,0,68,27405.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198104835967,304930,1,23,1579.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198104986767,4000,2,29,2581.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
Breakercsyoyo,730,2,40,88850.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198105566019,104900,1,68,697.0,Action,ORION: Prelude,0.99,"Trek Industries, Inc",2013.0
76561198105584051,252490,1,19,24047.0,Action,Rust,19.99,Facepunch Studios,2013.0
frghergtdegftr,99900,0,33,2917.0,Action,Spiral Knights,0.0,Grey Havens,2011.0
SamThaiday,227940,1,38,457.0,Action,Heroes & Generals,0.0,Reto-Moto,2016.0
Spirit02,332070,1,37,1544.0,Adventure,School of Dragons,0.0,"JumpStart Games, Inc.",2014.0
uterus_executerus,252490,1,48,420.0,Action,Rust,19.99,Facepunch Studios,2013.0
darrylkerrigan,206190,2,80,562.0,Action,Gunpoint,9.99,Suspicious Developments,2013.0
76561198106003419,4000,1,46,4518.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198106068855,225260,1,50,171.0,Action,Brutal Legend,14.99,Double Fine Productions,2013.0
76561198106102416,233270,0,110,242.0,Action,Far Cry 3 - Blood Dragon,14.99,Ubisoft Montreal,2013.0
76561198106176122,322330,1,82,1742.0,Adventure,Don't Starve Together,14.99,Klei Entertainment,2016.0
76561198106224673,730,2,95,16820.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
lomardriver,230410,2,39,26248.0,Action,Warframe,0.0,Digital Extremes,2013.0
djorpheusmusic,265930,2,91,387.0,Casual,Goat Simulator,9.99,Coffee Stain Studios,2014.0
Thorinnnnnnnnnn,10180,2,64,297.0,Action,Call of Duty®: Modern Warfare® 2,19.99,"Infinity Ward,Aspyr (Mac)",2009.0
76561198106397262,278080,1,73,6231.0,Action,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝,49.99,"KOEI TECMO GAMES CO., LTD.",2014.0
Mekristan,25000,0,28,455.0,Action,Overgrowth,29.99,Wolfire Games,2017.0
76561198106568060,3730,2,117,1334.0,Action,Aliens versus Predator Classic 2000,4.99,Rebellion,2000.0
MutantSloth,730,1,44,16189.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198106631285,730,1,12,17543.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
pheeeeliks,222880,2,56,932.0,Action,Insurgency,9.99,New World Interactive,2014.0
76561198106876307,220260,1,4,4328.0,Casual,Farming Simulator 2013 Titanium Edition,19.99,Giants Software,2013.0
76561198106878606,304930,2,17,3328.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
NecroticFlix,252490,2,26,73.0,Action,Rust,19.99,Facepunch Studios,2013.0
OttomansRinSpace,105600,2,24,30813.0,Action,Terraria,9.99,Re-Logic,2011.0
76561198106982330,730,1,74,20654.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
supercheesetoaster,322170,0,93,2228.0,Action,Geometry Dash,3.99,RobTop Games,2014.0
76561198107177722,339910,1,157,244.0,Action,Uncraft World,9.99,Studio TeamShuriken,2015.0
76561198107235245,10,1,13,25188.0,Action,Counter-Strike,9.99,Valve,2000.0
thisishung,730,1,58,645.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198107283457,225420,0,33,524.0,Simulation,Cities in Motion 2,19.99,Colossal Order Ltd.,2013.0
76561198107295649,4000,2,24,4581.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
vacbanonrecord24,107410,2,25,559.0,Action,Arma 3,39.99,Bohemia Interactive,2013.0
76561198107606347,211420,1,69,9980.0,Action,DARK SOULS™: Prepare To Die™ Edition,19.99,FromSoftware,2012.0
EliteStealth101,209000,1,25,1465.0,Action,Batman™: Arkham Origins,19.99,"WB Games Montreal,Splash Damage",2013.0
gogo13711,35720,1,120,663.0,Action,Trine 2: Complete Story,19.99,Frozenbyte,2013.0
cowmacow3,31280,2,37,357.0,Casual,Poker Night at the Inventory,4.99,Telltale Games,2010.0
chikana,48700,1,123,5173.0,Action,Mount & Blade: Warband,19.99,TaleWorlds Entertainment,2010.0
76561198107922675,4000,1,57,33197.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198108066077,388090,2,54,78.0,Action,Five Nights at Freddy's 4,7.99,Scott Cawthon,2015.0
fazepinguisbestpingu,730,1,44,28201.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198108193259,218230,2,58,3563.0,Action,PlanetSide 2,0.0,Daybreak Game Company,2012.0
rustyburger1,113200,2,32,3887.0,Action,The Binding of Isaac,4.99,Edmund McMillen and Florian Himsl,2011.0
76561198108557897,252950,2,24,4760.0,Action,Rocket League®,19.99,"Psyonix, Inc.",2015.0
koontankk123456789,304930,1,5,1781.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198108801360,4000,1,59,15732.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
Stardell,730,2,65,16737.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198109015633,377160,2,52,508.0,RPG,Fallout 4,29.99,Bethesda Game Studios,2015.0
76561198109102495,61730,1,41,5.0,Action,Critter Crunch,6.99,Capybara Games,2012.0
imafishy2,301520,2,4,182.0,Action,Robocraft,0.0,Freejam,2017.0
76561198110641987,730,2,12,19417.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198110711874,105600,0,47,188.0,Action,Terraria,9.99,Re-Logic,2011.0
76561198110727918,427520,2,115,365.0,Casual,Factorio,20.0,Wube Software LTD.,2016.0
How51,316010,0,54,261.0,Free to Play,Magic Duels,0.0,Stainless Games Ltd.,2015.0
76561198111408621,221100,2,33,1038.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
Obey_Marko,10180,2,32,505.0,Action,Call of Duty®: Modern Warfare® 2,19.99,"Infinity Ward,Aspyr (Mac)",2009.0
76561198111652472,211820,1,30,1418.0,Action,Starbound,14.99,Chucklefish,2016.0
datgurl421,4000,1,33,75786.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
danielsanger,300970,2,390,114.0,Free to Play,Fiesta Online NA,0.0,Onson Soft,2008.0
Th3C00ki3Monst3r,230410,2,64,7512.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198114005368,222520,1,34,1602.0,Free to Play,Champions of Regnum,0.0,NGD Studios,2013.0
76561198114445977,222880,2,3,4516.0,Action,Insurgency,9.99,New World Interactive,2014.0
76561198114554166,730,1,26,32986.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198114558878,349100,0,91,327.0,Action,Notrium,1.99,Instant Kingdom,2003.0
fireballdude56,249130,2,29,119.0,Action,LEGO® Marvel™ Super Heroes,19.99,Traveller's Tales,2013.0
76561198115204337,730,1,30,44174.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198115280683,8930,2,39,75.0,Strategy,Sid Meier's Civilization® V,29.99,"Firaxis Games,Aspyr (Mac, Linux)",2010.0
vivatheplayer,304930,0,36,398.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
cyapoenjd,252490,1,13,2305.0,Action,Rust,19.99,Facepunch Studios,2013.0
76561198115711323,291480,2,19,2159.0,Action,Warface,0.0,Crytek,2014.0
Tekstorm,249130,2,81,3508.0,Action,LEGO® Marvel™ Super Heroes,19.99,Traveller's Tales,2013.0
XCOM1337,252490,1,119,4911.0,Action,Rust,19.99,Facepunch Studios,2013.0
ciel1160,304930,1,93,8983.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
AnalTenticles,250600,2,88,6.0,Casual,The Plan,0.0,Krillbite Studio,2013.0
zombieman182,203140,2,41,599.0,Action,Hitman: Absolution™,19.99,"Io-Interactive A/S,Feral Interactive (Mac)",2012.0
76561198116589021,278970,1,18,5.0,Action,Digger Online,9.99,DiggerWorld Ltd.,2015.0
SingerTechnology,730,2,8,33293.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
get_rekt_in_the_bum,10180,2,50,530.0,Action,Call of Duty®: Modern Warfare® 2,19.99,"Infinity Ward,Aspyr (Mac)",2009.0
76561198116736247,238320,1,24,1849.0,Action,Outlast,19.99,Red Barrels,2013.0
lepiglet47,261700,2,195,78.0,Action,Eryi's Action,4.99,Xtal Sword,2013.0
748237482374284792,220240,1,132,126.0,Action,Far Cry 3,19.99,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0
redarmyjj,319510,0,65,32.0,Indie,Five Nights at Freddy's,4.99,Scott Cawthon,2014.0
76561198117168994,65800,0,47,1927.0,Action,Dungeon Defenders,14.99,Trendy Entertainment,2011.0
76561198117619542,4000,2,35,3008.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
AnotherOtaku,415420,1,48,739.0,Action,Nyan Cat: Lost In Space,2.99,isTom Games Kft.,2015.0
jerk_empanada_eater,4000,1,20,93.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198117754069,730,0,28,918.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
RaxonTV,48700,1,51,14582.0,Action,Mount & Blade: Warband,19.99,TaleWorlds Entertainment,2010.0
76561198118582416,4000,2,24,3000.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198118697312,265930,1,181,324.0,Casual,Goat Simulator,9.99,Coffee Stain Studios,2014.0
jackson_brand,270550,0,55,148.0,Action,Yet Another Zombie Defense,1.99,Awesome Games Studio,2014.0
